Instance11:205569_at=1707.594482,225775_at=664.875671,204415_at=2702.525391,210663_s_at=1335.854248,205114_s_at=1217.916382,213098_at=134.27626,1552423_at=174.183609,32541_at=131.112671,215223_s_at=1956.589355,215485_s_at=459.530548,220091_at=339.574738,226702_at=4441.053223,212960_at=169.072144,202644_s_at=1063.675659,208864_s_at=7024.612793,202086_at=9192.335938,207535_s_at=274.910522,227770_at=234.817032,211317_s_at=850.635315,224807_at=326.21048,211316_x_at=1000.965759,209508_x_at=903.305664,204490_s_at=2193.408203,201502_s_at=3386.66333,204439_at=5356.313477,203358_s_at=54.449902,229450_at=8948.576172,226728_at=565.174988,202907_s_at=673.895935,232392_at=74.801056,208436_s_at=3507.581787,231227_at=230.177826,221477_s_at=2176.308105,1555759_a_at=788.915649,Class=Mature,1570253_a_at=45.629932,214486_x_at=1098.938721,238727_at=32.041252,204655_at=399.855255,206025_s_at=329.44751,231577_s_at=2084.650146,223834_at=1428.837646,203882_at=1818.819824,228531_at=1678.698608,1405_i_at=275.664154,227458_at=4668.773926,204385_at=1813.365112,230110_at=423.307709,205226_at=223.596039,227361_at=21.707615,203149_at=401.775269,215299_x_at=1289.546021,212841_s_at=595.571655,210029_at=256.309265,219691_at=1857.73999,235276_at=486.935669,202643_s_at=628.60437,219424_at=105.529373,206026_s_at=718.65564,208485_x_at=1044.72168,205590_at=33.354229,227609_at=3497.810547,211862_x_at=1039.460693,218656_s_at=118.490891,203595_s_at=866.956299,230146_s_at=104.65461
Instance12:205569_at=927.288574,225775_at=786.400085,204415_at=135.490768,210663_s_at=1299.611694,205114_s_at=2074.928223,213098_at=165.295837,1552423_at=96.411598,32541_at=125.178551,215223_s_at=1296.921631,215485_s_at=497.780121,220091_at=574.275635,226702_at=106.811928,212960_at=178.689423,202644_s_at=489.736145,208864_s_at=6764.075684,202086_at=334.824249,207535_s_at=127.65654,227770_at=299.906128,211317_s_at=679.545105,224807_at=384.290436,211316_x_at=1019.772644,209508_x_at=655.763977,204490_s_at=2820.274658,201502_s_at=4550.81543,204439_at=38.192158,203358_s_at=64.308098,229450_at=286.462219,226728_at=789.315796,202907_s_at=420.553955,232392_at=55.796783,208436_s_at=528.993774,231227_at=252.068985,221477_s_at=2165.472168,1555759_a_at=575.225586,Class=Immature,1570253_a_at=29.557596,214486_x_at=583.637268,238727_at=28.686178,204655_at=247.948685,206025_s_at=169.728104,231577_s_at=154.81485,223834_at=1214.223999,203882_at=929.826477,228531_at=154.123322,1405_i_at=151.365555,227458_at=3940.198975,204385_at=1691.251465,230110_at=118.791077,205226_at=37.446236,227361_at=16.387312,203149_at=335.041107,215299_x_at=870.372986,212841_s_at=688.564453,210029_at=141.86026,219691_at=192.260864,235276_at=207.833023,202643_s_at=213.974945,219424_at=106.48629,206026_s_at=199.157562,208485_x_at=941.402222,205590_at=36.429333,227609_at=498.293854,211862_x_at=843.415955,218656_s_at=80.539864,203595_s_at=293.712799,230146_s_at=91.900291
Instance13:205569_at=1325.183228,225775_at=902.087402,204415_at=886.758911,210663_s_at=1658.205322,205114_s_at=2156.640869,213098_at=168.309128,1552423_at=62.639496,32541_at=149.668274,215223_s_at=2575.257813,215485_s_at=462.843231,220091_at=371.412018,226702_at=5552.366211,212960_at=144.394775,202644_s_at=771.723083,208864_s_at=9561.175781,202086_at=11881.93652,207535_s_at=109.164085,227770_at=178.403122,211317_s_at=1222.495605,224807_at=353.254181,211316_x_at=1408.15686,209508_x_at=1070.775635,204490_s_at=2092.547607,201502_s_at=3927.54541,204439_at=5755.307617,203358_s_at=101.452042,229450_at=10827.26367,226728_at=611.444702,202907_s_at=872.828186,232392_at=64.997292,208436_s_at=4446.164551,231227_at=337.206055,221477_s_at=2682.266602,1555759_a_at=639.475647,Class=Mature,1570253_a_at=45.88105,214486_x_at=1036.108398,238727_at=45.077232,204655_at=333.565063,206025_s_at=614.308167,231577_s_at=2940.556885,223834_at=2172.410889,203882_at=2344.31958,228531_at=2461.864014,1405_i_at=166.257401,227458_at=6266.346191,204385_at=2244.265625,230110_at=399.605408,205226_at=369.142365,227361_at=17.202213,203149_at=646.683289,215299_x_at=657.454346,212841_s_at=638.227234,210029_at=171.709656,219691_at=2661.308594,235276_at=784.898376,202643_s_at=391.495392,219424_at=92.186043,206026_s_at=920.292603,208485_x_at=1432.826416,205590_at=28.208666,227609_at=5223.66748,211862_x_at=1366.20813,218656_s_at=51.931732,203595_s_at=1278.748291,230146_s_at=88.732437
Instance14:205569_at=1002.635681,225775_at=630.144409,204415_at=448.894531,210663_s_at=1461.812256,205114_s_at=981.669189,213098_at=168.782059,1552423_at=100.017097,32541_at=168.18689,215223_s_at=874.405518,215485_s_at=290.851196,220091_at=355.562256,226702_at=96.673729,212960_at=192.111084,202644_s_at=629.012573,208864_s_at=6597.696777,202086_at=137.719727,207535_s_at=164.979523,227770_at=393.260284,211317_s_at=484.004791,224807_at=494.758575,211316_x_at=511.900909,209508_x_at=479.722656,204490_s_at=4166.077148,201502_s_at=2733.716309,204439_at=46.159897,203358_s_at=107.18103,229450_at=192.15506,226728_at=722.376526,202907_s_at=734.901306,232392_at=50.147713,208436_s_at=477.260132,231227_at=704.434692,221477_s_at=1423.624268,1555759_a_at=537.060791,Class=Immature,1570253_a_at=35.134724,214486_x_at=535.027954,238727_at=19.32892,204655_at=207.72435,206025_s_at=77.721313,231577_s_at=165.4254,223834_at=257.15097,203882_at=973.038025,228531_at=369.437775,1405_i_at=143.098724,227458_at=2026.611572,204385_at=1674.510254,230110_at=92.979523,205226_at=49.769978,227361_at=17.632231,203149_at=219.405792,215299_x_at=2086.884521,212841_s_at=782.352356,210029_at=126.984909,219691_at=374.744659,235276_at=165.915878,202643_s_at=257.792786,219424_at=79.491577,206026_s_at=87.170654,208485_x_at=519.354187,205590_at=163.513702,227609_at=722.03125,211862_x_at=493.987457,218656_s_at=42.012138,203595_s_at=314.363281,230146_s_at=62.660873
Instance15:205569_at=1216.793213,225775_at=871.046997,204415_at=9283.079102,210663_s_at=1958.392334,205114_s_at=1630.823975,213098_at=173.270676,1552423_at=135.645752,32541_at=289.522827,215223_s_at=1058.60791,215485_s_at=430.028809,220091_at=343.747986,226702_at=6623.878906,212960_at=156.745087,202644_s_at=856.459534,208864_s_at=8463.751953,202086_at=8568.488281,207535_s_at=361.052765,227770_at=147.236099,211317_s_at=944.546875,224807_at=383.244598,211316_x_at=895.325073,209508_x_at=844.662048,204490_s_at=3922.332764,201502_s_at=4032.64917,204439_at=8194.648438,203358_s_at=111.956543,229450_at=12055.15918,226728_at=615.520447,202907_s_at=1009.128418,232392_at=92.445747,208436_s_at=2853.229248,231227_at=824.013672,221477_s_at=2012.571655,1555759_a_at=511.715546,Class=Mature,1570253_a_at=50.641312,214486_x_at=863.233154,238727_at=22.025055,204655_at=201.689224,206025_s_at=170.847229,231577_s_at=1365.255737,223834_at=923.627747,203882_at=2368.095459,228531_at=2598.028809,1405_i_at=123.242012,227458_at=5306.420898,204385_at=2127.640137,230110_at=169.764801,205226_at=250.858795,227361_at=18.821314,203149_at=295.775665,215299_x_at=2079.607422,212841_s_at=777.144043,210029_at=150.236008,219691_at=2476.758545,235276_at=1039.369385,202643_s_at=513.774963,219424_at=57.12085,206026_s_at=291.662933,208485_x_at=1026.585083,205590_at=181.31778,227609_at=6730.785156,211862_x_at=882.206421,218656_s_at=40.894958,203595_s_at=1548.122681,230146_s_at=50.846367
Instance16:205569_at=623.231201,225775_at=1444.366211,204415_at=172.202347,210663_s_at=1714.33728,205114_s_at=1150.999146,213098_at=127.188423,1552423_at=200.486359,32541_at=106.171028,215223_s_at=799.23938,215485_s_at=560.733215,220091_at=541.364807,226702_at=131.709351,212960_at=192.428513,202644_s_at=901.451294,208864_s_at=5387.365723,202086_at=538.037659,207535_s_at=374.349457,227770_at=210.130432,211317_s_at=505.120209,224807_at=337.758575,211316_x_at=699.471313,209508_x_at=516.993591,204490_s_at=4146.557129,201502_s_at=3047.634521,204439_at=46.271755,203358_s_at=92.09584,229450_at=218.015442,226728_at=1002.535645,202907_s_at=646.431946,232392_at=44.442513,208436_s_at=454.635651,231227_at=350.39566,221477_s_at=911.798706,1555759_a_at=310.999573,Class=Immature,1570253_a_at=29.139725,214486_x_at=506.049103,238727_at=23.215395,204655_at=155.173737,206025_s_at=85.978966,231577_s_at=126.90004,223834_at=833.014221,203882_at=1051.854858,228531_at=306.600769,1405_i_at=108.86396,227458_at=2370.672852,204385_at=2256.005615,230110_at=66.46537,205226_at=62.075397,227361_at=15.62928,203149_at=338.281891,215299_x_at=897.528259,212841_s_at=680.338562,210029_at=77.69133,219691_at=313.941132,235276_at=141.140015,202643_s_at=508.925934,219424_at=69.506424,206026_s_at=165.179047,208485_x_at=620.87793,205590_at=63.962978,227609_at=593.675659,211862_x_at=643.738281,218656_s_at=37.077469,203595_s_at=264.329437,230146_s_at=69.52317
Instance17:205569_at=5994.883301,225775_at=1741.903687,204415_at=685.689941,210663_s_at=5033.76416,205114_s_at=7095.732422,213098_at=116.158821,1552423_at=430.744415,32541_at=234.735077,215223_s_at=10161.97363,215485_s_at=1859.178833,220091_at=1655.663086,226702_at=1472.622803,212960_at=289.598602,202644_s_at=5118.258789,208864_s_at=11618.35547,202086_at=4413.472656,207535_s_at=796.059998,227770_at=174.61528,211317_s_at=1183.015015,224807_at=1682.397827,211316_x_at=1677.425537,209508_x_at=1202.225952,204490_s_at=6150.117188,201502_s_at=10917.69629,204439_at=1211.839478,203358_s_at=452.896606,229450_at=2195.989014,226728_at=535.475647,202907_s_at=1879.945068,232392_at=68.966217,208436_s_at=2070.807861,231227_at=304.471161,221477_s_at=2996.205566,1555759_a_at=13501.80273,Class=Mature,1570253_a_at=53.196629,214486_x_at=1166.723877,238727_at=81.584114,204655_at=6477.271484,206025_s_at=4322.958496,231577_s_at=1775.13562,223834_at=2061.251709,203882_at=1909.083984,228531_at=569.275635,1405_i_at=7405.822754,227458_at=6668.388184,204385_at=5833.270508,230110_at=601.284485,205226_at=108.048653,227361_at=552.502319,203149_at=785.380554,215299_x_at=437.194489,212841_s_at=1097.035645,210029_at=2591.028809,219691_at=557.497009,235276_at=335.638794,202643_s_at=3198.728516,219424_at=489.932007,206026_s_at=4794.261719,208485_x_at=1565.812866,205590_at=153.382111,227609_at=2260.735596,211862_x_at=1568.713989,218656_s_at=476.03656,203595_s_at=455.335663,230146_s_at=109.158745
Instance18:205569_at=1267.435669,225775_at=1050.929321,204415_at=118.604408,210663_s_at=1264.421753,205114_s_at=1695.495728,213098_at=177.515961,1552423_at=373.302917,32541_at=84.786499,215223_s_at=1163.075928,215485_s_at=412.171906,220091_at=510.366364,226702_at=173.56546,212960_at=218.527939,202644_s_at=1127.029297,208864_s_at=7294.024902,202086_at=397.52594,207535_s_at=336.523987,227770_at=249.480881,211317_s_at=934.864197,224807_at=255.908508,211316_x_at=864.537781,209508_x_at=676.548767,204490_s_at=2915.195557,201502_s_at=5624.556152,204439_at=37.924606,203358_s_at=141.10762,229450_at=99.754013,226728_at=554.592407,202907_s_at=358.896179,232392_at=34.237976,208436_s_at=444.469666,231227_at=193.278519,221477_s_at=1099.893188,1555759_a_at=316.215668,Class=Immature,1570253_a_at=36.808529,214486_x_at=711.996216,238727_at=24.580351,204655_at=125.568275,206025_s_at=157.584259,231577_s_at=145.929276,223834_at=1082.352539,203882_at=738.08606,228531_at=185.457596,1405_i_at=104.568352,227458_at=4168.835449,204385_at=1559.344727,230110_at=193.278519,205226_at=28.045712,227361_at=32.387161,203149_at=388.472473,215299_x_at=754.901489,212841_s_at=607.270874,210029_at=131.17543,219691_at=105.340683,235276_at=161.499695,202643_s_at=539.102478,219424_at=102.028572,206026_s_at=299.212982,208485_x_at=848.884644,205590_at=33.02055,227609_at=467.812073,211862_x_at=891.759521,218656_s_at=53.216042,203595_s_at=324.275665,230146_s_at=68.930534
Instance19:205569_at=14282.92871,225775_at=2983.866699,204415_at=881.006165,210663_s_at=3915.717773,205114_s_at=3952.330078,213098_at=257.191803,1552423_at=1639.470581,32541_at=301.71405,215223_s_at=13155.76172,215485_s_at=1337.985596,220091_at=1633.875366,226702_at=347.497803,212960_at=358.16983,202644_s_at=7069.743652,208864_s_at=17806.69141,202086_at=1551.207642,207535_s_at=1606.070313,227770_at=159.566483,211317_s_at=2909.240234,224807_at=2360.075684,211316_x_at=2948.811768,209508_x_at=2171.153809,204490_s_at=3480.655762,201502_s_at=12307.14356,204439_at=436.058136,203358_s_at=337.943359,229450_at=855.635559,226728_at=239.375793,202907_s_at=1435.238892,232392_at=70.676109,208436_s_at=1632.665771,231227_at=416.802582,221477_s_at=6449.955566,1555759_a_at=10681.125,Class=Mature,1570253_a_at=86.151848,214486_x_at=1793.614624,238727_at=54.390003,204655_at=4886.688477,206025_s_at=4454.44873,231577_s_at=3421.572998,223834_at=4714.86084,203882_at=1838.088135,228531_at=214.156281,1405_i_at=5429.533203,227458_at=10415.68555,204385_at=4693.501953,230110_at=1278.792236,205226_at=64.268417,227361_at=352.568909,203149_at=791.068542,215299_x_at=295.161469,212841_s_at=649.740112,210029_at=11329.29785,219691_at=182.472534,235276_at=320.044067,202643_s_at=5137.745605,219424_at=4025.65625,206026_s_at=4742.59082,208485_x_at=3331.775635,205590_at=205.0168,227609_at=2712.855713,211862_x_at=3835.47583,218656_s_at=168.379135,203595_s_at=471.520355,230146_s_at=96.890671
Instance20:205569_at=14865.99512,225775_at=3545.535645,204415_at=74.068443,210663_s_at=4064.018555,205114_s_at=294.590851,213098_at=273.135681,1552423_at=2952.581787,32541_at=382.060303,215223_s_at=8893.111328,215485_s_at=1386.094971,220091_at=1375.47522,226702_at=47.930645,212960_at=395.802612,202644_s_at=8157.910156,208864_s_at=17907.7793,202086_at=190.864807,207535_s_at=2120.611084,227770_at=165.191177,211317_s_at=2395.908691,224807_at=3372.595703,211316_x_at=2441.073975,209508_x_at=1794.281738,204490_s_at=3315.431396,201502_s_at=12803.76172,204439_at=26.741158,203358_s_at=253.575714,229450_at=29.267221,226728_at=210.848969,202907_s_at=1104.718872,232392_at=99.302116,208436_s_at=1000.616577,231227_at=270.832977,221477_s_at=5402.595703,1555759_a_at=794.675659,Class=Mature,1570253_a_at=90.915176,214486_x_at=1575.017212,238727_at=130.179626,204655_at=303.011261,206025_s_at=2779.689453,231577_s_at=794.180969,223834_at=4085.495361,203882_at=1409.309448,228531_at=56.164608,1405_i_at=266.972534,227458_at=9981.635742,204385_at=4724.242676,230110_at=708.967163,205226_at=50.510185,227361_at=339.609528,203149_at=891.144958,215299_x_at=452.156158,212841_s_at=336.711029,210029_at=15190.49609,219691_at=63.626144,235276_at=395.253876,202643_s_at=4734.908203,219424_at=3685.418945,206026_s_at=3516.969482,208485_x_at=2503.461914,205590_at=161.800583,227609_at=2280.217285,211862_x_at=3030.781982,218656_s_at=53.192551,203595_s_at=131.799316,230146_s_at=227.396179
Instance21:205569_at=4892.606445,225775_at=1022.037781,204415_at=176.010025,210663_s_at=1906.505371,205114_s_at=2268.278564,213098_at=141.225235,1552423_at=264.075684,32541_at=166.445389,215223_s_at=877.025635,215485_s_at=168.953064,220091_at=663.669861,226702_at=191.135071,212960_at=234.479141,202644_s_at=1432.690918,208864_s_at=8924.164063,202086_at=266.762939,207535_s_at=80.114571,227770_at=255.138351,211317_s_at=605.142517,224807_at=451.648987,211316_x_at=809.964783,209508_x_at=601.464722,204490_s_at=2767.338135,201502_s_at=5175.819336,204439_at=43.195988,203358_s_at=167.033279,229450_at=184.871338,226728_at=622.433472,202907_s_at=850.300354,232392_at=31.922146,208436_s_at=246.38179,231227_at=687.181763,221477_s_at=1172.549194,1555759_a_at=585.161743,Class=Immature,1570253_a_at=35.767563,214486_x_at=648.343323,238727_at=14.713382,204655_at=358.768494,206025_s_at=133.738739,231577_s_at=283.843689,223834_at=1074.412964,203882_at=757.365662,228531_at=297.359863,1405_i_at=236.697693,227458_at=4466.115723,204385_at=2041.875122,230110_at=262.842438,205226_at=37.376102,227361_at=22.63204,203149_at=264.075684,215299_x_at=934.995667,212841_s_at=842.259033,210029_at=563.665833,219691_at=305.307404,235276_at=126.029404,202643_s_at=528.875671,219424_at=127.310776,206026_s_at=127.705025,208485_x_at=822.516541,205590_at=49.961449,227609_at=482.622803,211862_x_at=835.49646,218656_s_at=183.211044,203595_s_at=511.088837,230146_s_at=52.103317
Instance22:205569_at=11772.29883,225775_at=1003.42157,204415_at=424.804596,210663_s_at=2820.585693,205114_s_at=4667.374512,213098_at=142.018112,1552423_at=1095.281616,32541_at=222.016556,215223_s_at=4536.555664,215485_s_at=847.928833,220091_at=1121.98999,226702_at=112.834892,212960_at=333.53064,202644_s_at=4961.031738,208864_s_at=14067.33008,202086_at=348.235291,207535_s_at=712.584167,227770_at=223.813446,211317_s_at=1515.192017,224807_at=1852.930176,211316_x_at=1649.142334,209508_x_at=1222.137695,204490_s_at=3677.635986,201502_s_at=9280.30957,204439_at=51.027004,203358_s_at=221.802628,229450_at=176.445877,226728_at=424.26236,202907_s_at=1009.191345,232392_at=85.800453,208436_s_at=522.759583,231227_at=469.843903,221477_s_at=3265.774414,1555759_a_at=4578.807617,Class=Mature,1570253_a_at=71.570427,214486_x_at=1191.101074,238727_at=25.313299,204655_at=1371.528198,206025_s_at=760.218384,231577_s_at=1053.192261,223834_at=3264.511475,203882_at=1103.665161,228531_at=145.757614,1405_i_at=1049.761475,227458_at=8793.345703,204385_at=2833.472168,230110_at=717.695496,205226_at=85.783279,227361_at=57.336773,203149_at=520.04071,215299_x_at=527.844421,212841_s_at=889.223633,210029_at=2347.732666,219691_at=165.050049,235276_at=182.607101,202643_s_at=2553.627441,219424_at=484.021454,206026_s_at=881.315979,208485_x_at=1937.311035,205590_at=113.708473,227609_at=1063.692749,211862_x_at=1834.69812,218656_s_at=325.214722,203595_s_at=469.930603,230146_s_at=79.042595
Instance23:205569_at=14118.28711,225775_at=3385.72876,204415_at=111.132736,210663_s_at=5445.81543,205114_s_at=1045.574463,213098_at=154.777679,1552423_at=2278.332031,32541_at=384.825653,215223_s_at=7254.264648,215485_s_at=1392.088989,220091_at=1636.593262,226702_at=19.725924,212960_at=339.178314,202644_s_at=8197.964844,208864_s_at=17885.55859,202086_at=107.180313,207535_s_at=1439.833862,227770_at=171.986526,211317_s_at=2269.666016,224807_at=3766.95874,211316_x_at=2303.807373,209508_x_at=1708.616211,204490_s_at=4627.401855,201502_s_at=11575.40723,204439_at=30.862726,203358_s_at=319.016785,229450_at=17.359966,226728_at=292.035675,202907_s_at=1616.808716,232392_at=102.202927,208436_s_at=557.069946,231227_at=435.004395,221477_s_at=4964.90625,1555759_a_at=1110.958862,Class=Mature,1570253_a_at=87.934807,214486_x_at=1499.840698,238727_at=169.143524,204655_at=300.969788,206025_s_at=2510.715576,231577_s_at=1090.15332,223834_at=4951.979492,203882_at=1043.962769,228531_at=55.233006,1405_i_at=171.381958,227458_at=10310.62109,204385_at=5702.578613,230110_at=1441.979858,205226_at=115.765694,227361_at=178.70282,203149_at=1040.304688,215299_x_at=362.254425,212841_s_at=857.249634,210029_at=16407.93164,219691_at=81.442299,235276_at=1091.081299,202643_s_at=5143.742676,219424_at=2356.48877,206026_s_at=2794.456543,208485_x_at=2772.127441,205590_at=176.556458,227609_at=5060.285645,211862_x_at=2652.729004,218656_s_at=152.371323,203595_s_at=219.878876,230146_s_at=145.207352
Instance24:205569_at=3755.401855,225775_at=827.120667,204415_at=300.965668,210663_s_at=1820.41748,205114_s_at=2088.192139,213098_at=138.495117,1552423_at=199.377563,32541_at=163.73558,215223_s_at=852.495667,215485_s_at=397.141663,220091_at=407.173035,226702_at=221.106827,212960_at=214.430786,202644_s_at=1451.893311,208864_s_at=11067.35352,202086_at=393.855652,207535_s_at=246.735733,227770_at=242.52478,211317_s_at=659.02417,224807_at=345.67099,211316_x_at=758.815125,209508_x_at=516.005676,204490_s_at=2069.187988,201502_s_at=2614.729492,204439_at=35.921402,203358_s_at=141.011932,229450_at=167.202271,226728_at=413.341003,202907_s_at=1101.37915,232392_at=112.860352,208436_s_at=189.226059,231227_at=288.986176,221477_s_at=979.753906,1555759_a_at=238.785706,Class=Immature,1570253_a_at=34.516937,214486_x_at=487.292908,238727_at=19.009899,204655_at=143.361389,206025_s_at=143.864044,231577_s_at=502.897827,223834_at=874.162354,203882_at=621.5271,228531_at=175.74501,1405_i_at=47.048607,227458_at=4506.148926,204385_at=2371.889648,230110_at=323.539551,205226_at=54.971813,227361_at=27.287857,203149_at=220.459045,215299_x_at=1077.634766,212841_s_at=752.372131,210029_at=373.698517,219691_at=136.620346,235276_at=75.157623,202643_s_at=751.29895,219424_at=119.455261,206026_s_at=240.499634,208485_x_at=679.332153,205590_at=72.600533,227609_at=529.92572,211862_x_at=643.985168,218656_s_at=111.359581,203595_s_at=428.943634,230146_s_at=78.513893
Instance25:205569_at=13506.03613,225775_at=1856.171265,204415_at=2157.625244,210663_s_at=5075.125488,205114_s_at=3167.568848,213098_at=177.523575,1552423_at=870.235107,32541_at=286.404785,215223_s_at=8946.957031,215485_s_at=629.392822,220091_at=1049.484497,226702_at=1651.277588,212960_at=298.274506,202644_s_at=5928.444336,208864_s_at=19611.74609,202086_at=3867.324463,207535_s_at=604.007324,227770_at=164.041229,211317_s_at=1671.353394,224807_at=1820.32019,211316_x_at=1991.827271,209508_x_at=1305.623169,204490_s_at=2060.080322,201502_s_at=8543.96582,204439_at=1804.785645,203358_s_at=321.950745,229450_at=1800.229614,226728_at=204.230988,202907_s_at=1928.489136,232392_at=131.721512,208436_s_at=1524.001709,231227_at=684.410889,221477_s_at=4082.358643,1555759_a_at=3764.160645,Class=Mature,1570253_a_at=214.106461,214486_x_at=1183.228882,238727_at=33.773445,204655_at=2018.359985,206025_s_at=2018.924683,231577_s_at=2829.716553,223834_at=3526.837402,203882_at=1650.787109,228531_at=305.104095,1405_i_at=1722.299438,227458_at=11221.77246,204385_at=6343.595215,230110_at=2331.562256,205226_at=90.50473,227361_at=157.669952,203149_at=611.926514,215299_x_at=554.447388,212841_s_at=933.828857,210029_at=9800.68457,219691_at=290.815674,235276_at=409.629639,202643_s_at=3530.779297,219424_at=1303.334595,206026_s_at=3214.492432,208485_x_at=2071.803467,205590_at=188.738617,227609_at=4141.325684,211862_x_at=2096.779541,218656_s_at=383.205933,203595_s_at=768.807129,230146_s_at=110.260536
Instance26:205569_at=14154.0127,225775_at=3327.06543,204415_at=115.68351,210663_s_at=7222.291504,205114_s_at=625.313477,213098_at=195.054474,1552423_at=1061.969604,32541_at=414.398865,215223_s_at=7732.205566,215485_s_at=1024.413208,220091_at=1524.431519,226702_at=37.013702,212960_at=269.260742,202644_s_at=8884.056641,208864_s_at=19746.12695,202086_at=200.597473,207535_s_at=981.833191,227770_at=190.798965,211317_s_at=1862.213013,224807_at=2372.806885,211316_x_at=2606.17334,209508_x_at=1443.240967,204490_s_at=2159.125977,201502_s_at=8385.560547,204439_at=36.633133,203358_s_at=244.339432,229450_at=22.449047,226728_at=204.443222,202907_s_at=1673.837402,232392_at=131.343216,208436_s_at=427.856995,231227_at=287.935181,221477_s_at=4362.063965,1555759_a_at=477.407288,Class=Mature,1570253_a_at=73.66996,214486_x_at=1352.967896,238727_at=475.636871,204655_at=214.217346,206025_s_at=2219.223389,231577_s_at=1871.075562,223834_at=3321.066162,203882_at=1059.532349,228531_at=48.933372,1405_i_at=115.602333,227458_at=10686.94531,204385_at=9068.216797,230110_at=1859.277954,205226_at=90.369225,227361_at=399.591309,203149_at=699.429199,215299_x_at=727.301819,212841_s_at=718.997559,210029_at=17714.94727,219691_at=67.44326,235276_at=646.216125,202643_s_at=5730.458984,219424_at=2281.039795,206026_s_at=3113.795654,208485_x_at=2478.709229,205590_at=111.502174,227609_at=4677.838379,211862_x_at=2546.142822,218656_s_at=147.944199,203595_s_at=274.560699,230146_s_at=233.710327
Instance27:205569_at=985.096252,225775_at=880.227661,204415_at=505.305664,210663_s_at=2428.781006,205114_s_at=2035.454956,213098_at=140.361267,1552423_at=105.47229,32541_at=167.973907,215223_s_at=1087.240479,215485_s_at=364.666962,220091_at=468.26059,226702_at=331.817352,212960_at=240.331741,202644_s_at=748.393738,208864_s_at=7497.941895,202086_at=385.571442,207535_s_at=149.708817,227770_at=244.527267,211317_s_at=609.695679,224807_at=234.494141,211316_x_at=741.221313,209508_x_at=569.040649,204490_s_at=2539.636963,201502_s_at=2620.297363,204439_at=74.484856,203358_s_at=150.767853,229450_at=416.233521,226728_at=448.463959,202907_s_at=782.971741,232392_at=85.565819,208436_s_at=251.045898,231227_at=173.525528,221477_s_at=1213.941162,1555759_a_at=539.565002,Class=Immature,1570253_a_at=34.238838,214486_x_at=550.319458,238727_at=19.459021,204655_at=180.67009,206025_s_at=77.469765,231577_s_at=285.179016,223834_at=1024.307861,203882_at=680.893494,228531_at=165.424561,1405_i_at=88.787155,227458_at=5170.387207,204385_at=2823.796387,230110_at=172.526108,205226_at=49.284592,227361_at=18.896498,203149_at=250.188248,215299_x_at=1180.440063,212841_s_at=690.890564,210029_at=126.357162,219691_at=164.65448,235276_at=68.130798,202643_s_at=410.515656,219424_at=64.422348,206026_s_at=148.864883,208485_x_at=846.720947,205590_at=48.52216,227609_at=523.044556,211862_x_at=742.492249,218656_s_at=105.951668,203595_s_at=554.089661,230146_s_at=68.577805
Instance28:205569_at=11334.80078,225775_at=1750.104126,204415_at=1873.51355,210663_s_at=4893.196289,205114_s_at=5525.12207,213098_at=190.460693,1552423_at=477.577789,32541_at=277.02179,215223_s_at=13276.21973,215485_s_at=1150.237427,220091_at=1401.078613,226702_at=2848.277832,212960_at=401.74823,202644_s_at=5498.12207,208864_s_at=17276.11133,202086_at=4133.740723,207535_s_at=540.295654,227770_at=210.966248,211317_s_at=1836.595703,224807_at=1252.654297,211316_x_at=2256.015137,209508_x_at=1534.019897,204490_s_at=4257.366211,201502_s_at=10259.88477,204439_at=1886.171875,203358_s_at=526.137878,229450_at=2764.495361,226728_at=305.99054,202907_s_at=2106.415771,232392_at=91.184616,208436_s_at=1425.015625,231227_at=714.438904,221477_s_at=7280.438965,1555759_a_at=16421.61133,Class=Mature,1570253_a_at=86.485687,214486_x_at=1401.672974,238727_at=92.56646,204655_at=6829.633789,206025_s_at=4531.660645,231577_s_at=1804.700806,223834_at=3707.587646,203882_at=1337.877075,228531_at=397.973694,1405_i_at=6390.633301,227458_at=12348.24902,204385_at=5823.106445,230110_at=1020.160706,205226_at=119.017799,227361_at=757.458679,203149_at=674.749084,215299_x_at=728.932129,212841_s_at=1239.555664,210029_at=4152.158691,219691_at=355.483124,235276_at=409.885651,202643_s_at=3476.76416,219424_at=823.210083,206026_s_at=4868.320313,208485_x_at=2328.966309,205590_at=245.677917,227609_at=3043.511719,211862_x_at=2381.613525,218656_s_at=1264.827148,203595_s_at=1185.181763,230146_s_at=77.463364
